image_name,time_for_1_latent,time_for_2_latent,time_for_3_latent,time_for_4_latent,time_for_5_latent,time_for_6_latent,time_for_7_latent,time_for_8_latent,time_for_9_latent,time_for_10_latent,time_for_11_latent,time_for_12_latent
300091,0.555518388748169,0.5549657344818115,0.5485162734985352,0.592526912689209,0.5517542362213135,0.5477087497711182,0.5538733005523682,0.6425890922546387,0.5580055713653564,0.550508975982666,0.5430393218994141,0.5457146167755127
167083,0.5877785682678223,0.5860147476196289,0.5889382362365723,0.5929887294769287,0.5848853588104248,0.676811933517456,0.587399959564209,0.587674617767334,0.5851180553436279,0.6810293197631836,0.582857608795166,0.5842404365539551
89072,0.5340495109558105,0.5718209743499756,0.53326416015625,0.5294404029846191,0.5322353839874268,0.5293498039245605,0.5288071632385254,0.536205530166626,0.6255092620849609,0.5286886692047119,0.5320279598236084,0.5238947868347168
175043,0.562347412109375,0.5642251968383789,0.5567281246185303,0.5561368465423584,0.558579683303833,0.5624990463256836,0.5571539402008057,0.5587263107299805,0.5560026168823242,0.5572695732116699,0.5555703639984131,0.5516111850738525
189080,0.5308732986450195,0.5914185047149658,0.5342037677764893,0.5338373184204102,0.5316333770751953,0.5310211181640625,0.5327389240264893,0.5316665172576904,0.5332984924316406,0.5290834903717041,0.6289565563201904,0.57871413230896
126007,0.5321242809295654,0.533191442489624,0.531794548034668,0.5308239459991455,0.5364596843719482,0.5293073654174805,0.5349586009979248,0.5321788787841797,0.5289003849029541,0.6087086200714111,0.5371594429016113,0.5261108875274658
3096,0.6827621459960938,0.6755232810974121,0.6773481369018555,0.6769299507141113,0.675701379776001,0.682746410369873,0.6772494316101074,0.6738183498382568,0.6755282878875732,0.6800172328948975,0.6873779296875,0.7684834003448486
208001,0.5263819694519043,0.5276639461517334,0.5272791385650635,0.5294723510742188,0.5262503623962402,0.5276775360107422,0.528346061706543,0.5256681442260742,0.525684118270874,0.5279929637908936,0.523493766784668,0.5234715938568115
306005,0.5657258033752441,0.5657505989074707,0.567732572555542,0.5852115154266357,0.5659444332122803,0.571162223815918,0.5698714256286621,0.5617067813873291,0.565955400466919,0.5625922679901123,0.621366024017334,0.5599753856658936
66053,0.6512777805328369,0.6521899700164795,0.6498823165893555,0.6539106369018555,0.6519279479980469,0.6504154205322266,0.6489231586456299,0.6493244171142578,0.6537678241729736,0.6457078456878662,0.649472713470459,0.6449484825134277
296007,0.6707539558410645,0.5735416412353516,0.5718247890472412,0.6677913665771484,0.5768530368804932,0.5749142169952393,0.573868989944458,0.5763528347015381,0.5688347816467285,0.5668418407440186,0.5698528289794922,0.5632984638214111
38082,0.5865888595581055,0.5612213611602783,0.6343755722045898,0.5484158992767334,0.5517377853393555,0.5448451042175293,0.5462241172790527,0.5514087677001953,0.546027660369873,0.5445711612701416,0.5417885780334473,0.593073844909668
14037,0.5635440349578857,0.5608503818511963,0.5601937770843506,0.5660324096679688,0.5650331974029541,0.5582859516143799,0.5594725608825684,0.618201732635498,0.5572912693023682,0.5689346790313721,0.6024222373962402,0.556504487991333
87046,0.5306222438812256,0.5335977077484131,0.5340852737426758,0.6255013942718506,0.5308423042297363,0.5315508842468262,0.5342090129852295,0.5337858200073242,0.531334638595581,0.5265722274780273,0.5691869258880615,0.5283143520355225
148089,0.5274648666381836,0.5284297466278076,0.5357353687286377,0.5669257640838623,0.5919427871704102,0.5391547679901123,0.5270683765411377,0.6375303268432617,0.5291624069213867,0.5258381366729736,0.522925615310669,0.522845983505249
134035,0.5540270805358887,0.552802324295044,0.5528168678283691,0.5512521266937256,0.6508102416992188,0.553861141204834,0.5549590587615967,0.5546653270721436,0.5920112133026123,0.5462870597839355,0.5489919185638428,0.5464844703674316
285079,0.5290277004241943,0.5279831886291504,0.5275557041168213,0.5300123691558838,0.5283243656158447,0.5804653167724609,0.525719404220581,0.5313546657562256,0.5252156257629395,0.5286338329315186,0.5219366550445557,0.5205047130584717
33039,0.5228872299194336,0.5252640247344971,0.5241703987121582,0.5225720405578613,0.5256454944610596,0.526963472366333,0.6435034275054932,0.5230791568756104,0.5645356178283691,0.5204329490661621,0.5222156047821045,0.5209970474243164
101085,0.5464177131652832,0.5451796054840088,0.5422804355621338,0.5429856777191162,0.5481064319610596,0.5404984951019287,0.5362548828125,0.6334569454193115,0.5459842681884766,0.5395867824554443,0.5366623401641846,0.6525559425354004
157055,0.5395839214324951,0.539665937423706,0.5406837463378906,0.5410130023956299,0.5427377223968506,0.5428955554962158,0.5388541221618652,0.6515712738037109,0.541111946105957,0.5350518226623535,0.5365478992462158,0.5345616340637207
210088,0.5685992240905762,0.5347976684570312,0.5340397357940674,0.5983121395111084,0.533184289932251,0.5337264537811279,0.5291361808776855,0.5372233390808105,0.531360387802124,0.53031325340271,0.5295579433441162,0.5312850475311279
105025,0.6616215705871582,0.66853928565979,0.6720552444458008,0.6229424476623535,0.6651935577392578,0.7263145446777344,0.6156125068664551,0.638253927230835,0.6163129806518555,0.6228337287902832,0.6155145168304443,0.5482187271118164
85048,0.5334134101867676,0.5374999046325684,0.5363826751708984,0.5346114635467529,0.5328447818756104,0.5370388031005859,0.6334574222564697,0.5370793342590332,0.5345230102539062,0.5599184036254883,0.6161820888519287,0.530670166015625
108082,0.5772514343261719,0.5338518619537354,0.5382587909698486,0.5366864204406738,0.6312861442565918,0.5387821197509766,0.5324115753173828,0.5331754684448242,0.531339168548584,0.5315113067626953,0.5889413356781006,0.5322310924530029
159008,0.5595765113830566,0.5511205196380615,0.5562162399291992,0.5510821342468262,0.5535588264465332,0.5545852184295654,0.5512998104095459,0.5811316967010498,0.5491352081298828,0.5500507354736328,0.5499703884124756,0.5492143630981445
16077,0.572394609451294,0.5754780769348145,0.5750877857208252,0.5757780075073242,0.5766496658325195,0.5804612636566162,0.6793327331542969,0.5746908187866211,0.5787041187286377,0.5712676048278809,0.5691256523132324,0.5682239532470703
86016,0.5330703258514404,0.533815860748291,0.5322179794311523,0.5322670936584473,0.544668436050415,0.5351450443267822,0.5339787006378174,0.532841682434082,0.5323550701141357,0.5375795364379883,0.6166698932647705,0.5333187580108643
241048,0.7440125942230225,0.7413184642791748,0.7365729808807373,0.7423298358917236,0.735377311706543,0.735438346862793,0.8285622596740723,0.7954423427581787,0.7335171699523926,0.732691764831543,0.7338526248931885,0.7320437431335449
130026,0.5449509620666504,0.5433657169342041,0.5421571731567383,0.539935827255249,0.5411627292633057,0.5363249778747559,0.5337421894073486,0.6066997051239014,0.5536198616027832,0.5384328365325928,0.5869309902191162,0.5327599048614502
148026,0.5459263324737549,0.5361559391021729,0.5431461334228516,0.5380153656005859,0.5381031036376953,0.543060302734375,0.5430457592010498,0.6390416622161865,0.5355203151702881,0.5374712944030762,0.5371816158294678,0.5332918167114258
54082,0.5609571933746338,0.5612483024597168,0.582505464553833,0.5558688640594482,0.5562331676483154,0.5937023162841797,0.5605964660644531,0.5599625110626221,0.5605075359344482,0.596590518951416,0.550652265548706,0.5563936233520508
102061,0.6754333972930908,0.6719262599945068,0.7735726833343506,0.7012689113616943,0.7342944145202637,0.6698391437530518,0.6707277297973633,0.7792606353759766,0.6749866008758545,0.6702473163604736,0.6664538383483887,0.666588544845581
361010,0.535128116607666,0.5372695922851562,0.5349619388580322,0.5351433753967285,0.5398170948028564,0.557668924331665,0.5586538314819336,0.5847527980804443,0.5433483123779297,0.5429017543792725,0.5320446491241455,0.5337057113647461
86068,0.561241626739502,0.5677740573883057,0.5638136863708496,0.5599093437194824,0.5591399669647217,0.5599000453948975,0.5611164569854736,0.563967227935791,0.684624195098877,0.5579817295074463,0.5545322895050049,0.5595734119415283
65033,0.5999376773834229,0.8019413948059082,1.0004122257232666,0.547741174697876,0.6077208518981934,0.7356221675872803,0.7099263668060303,0.541827917098999,0.5523216724395752,0.691704273223877,0.7211277484893799,0.9343535900115967
109053,0.6998443603515625,0.690955638885498,0.7059330940246582,0.7049212455749512,0.7273349761962891,0.7781102657318115,0.730588436126709,0.7346584796905518,0.68569016456604,0.6931560039520264,0.6814346313476562,0.7018630504608154
163085,1.0991549491882324,0.7012999057769775,0.699228048324585,0.7130496501922607,0.7027363777160645,0.7026362419128418,0.7014510631561279,0.6982605457305908,0.6976380348205566,0.7203488349914551,0.795936107635498,0.6951017379760742
223061,0.5484142303466797,0.5326457023620605,0.531627893447876,0.5796008110046387,0.5319371223449707,0.5317556858062744,0.5442676544189453,0.529198408126831,0.5332033634185791,0.52754807472229,0.5271635055541992,0.5464260578155518
43074,0.5291035175323486,0.5297160148620605,0.5319745540618896,0.5486340522766113,0.6686418056488037,0.5326261520385742,0.5402464866638184,0.596400260925293,0.5807011127471924,0.5324523448944092,0.5906426906585693,0.5562901496887207
97033,0.6247513294219971,0.5966038703918457,0.5855553150177002,0.5877749919891357,0.6001625061035156,0.588820219039917,0.5950877666473389,0.5854296684265137,0.5862348079681396,0.5929439067840576,0.6035327911376953,0.5818986892700195
42049,0.5280742645263672,0.5493018627166748,0.5322749614715576,0.5329968929290771,0.5319700241088867,0.5327003002166748,0.5379738807678223,0.5447831153869629,0.5339577198028564,0.530409574508667,0.5309066772460938,0.5255703926086426
42012,0.6767525672912598,0.6350221633911133,0.673581600189209,0.671736478805542,0.6362135410308838,0.6381111145019531,0.6326427459716797,0.632709264755249,0.636723518371582,0.6464483737945557,0.6311116218566895,0.6305038928985596
24077,0.5980870723724365,0.6600098609924316,0.5907902717590332,0.5888662338256836,0.5896596908569336,0.5947854518890381,0.6003234386444092,0.6814174652099609,0.5885570049285889,0.5874330997467041,0.6864643096923828,0.5990626811981201
253055,0.6387691497802734,0.6485104560852051,0.6595351696014404,0.6536335945129395,0.6432034969329834,0.6421144008636475,0.6561691761016846,0.6603121757507324,0.639976978302002,0.6524524688720703,0.6398093700408936,0.6355483531951904
69040,0.5511798858642578,0.5556647777557373,0.5567140579223633,0.5568335056304932,0.5522210597991943,0.5686149597167969,0.553142786026001,0.5531551837921143,0.5511057376861572,0.55220627784729,0.5581133365631104,0.5918397903442383
304034,0.658644437789917,0.6633701324462891,0.6551012992858887,0.6500756740570068,0.6517767906188965,0.6556789875030518,0.6532278060913086,0.6642200946807861,0.6471872329711914,0.6470518112182617,0.6457126140594482,0.6471571922302246
143090,0.6067237854003906,0.6090548038482666,0.6139638423919678,0.6079018115997314,0.6224348545074463,0.6076242923736572,0.6067595481872559,0.612748384475708,0.6103684902191162,0.6346569061279297,0.7306022644042969,0.603318452835083
8023,0.7457306385040283,0.638603687286377,0.6385676860809326,0.6430201530456543,0.645399808883667,0.6563494205474854,0.6351437568664551,0.636115550994873,0.6339931488037109,0.6370546817779541,0.6324241161346436,0.6440427303314209
385039,0.5453827381134033,0.5453019142150879,0.5428588390350342,0.5563561916351318,0.5423600673675537,0.5427308082580566,0.545619010925293,0.5407795906066895,0.6075310707092285,0.548783540725708,0.5381379127502441,0.5418987274169922
175032,0.5529634952545166,0.618638277053833,0.5428664684295654,0.5349769592285156,0.5336296558380127,0.5436379909515381,0.529862642288208,0.5308289527893066,0.5339882373809814,0.8638184070587158,0.5294203758239746,0.5276107788085938
182053,0.5323607921600342,0.5471014976501465,0.5321512222290039,0.530897855758667,0.5408456325531006,0.530287504196167,0.5850865840911865,0.5288717746734619,0.530083417892456,0.5317444801330566,0.5274538993835449,0.5245668888092041
119082,0.6547999382019043,0.8062293529510498,0.6609504222869873,0.6470944881439209,0.6472513675689697,0.6518914699554443,0.6452703475952148,0.6493237018585205,0.6581203937530518,0.644355297088623,0.6889472007751465,0.6451458930969238
69020,0.5419843196868896,0.5416460037231445,0.546868085861206,0.5420992374420166,0.5934090614318848,0.5603189468383789,0.5427768230438232,0.5409047603607178,0.5640964508056641,0.5444962978363037,0.5587670803070068,0.5433132648468018
108005,0.5368320941925049,0.5360538959503174,0.6314010620117188,0.5355739593505859,0.541907548904419,0.5353231430053711,0.5997939109802246,0.5470302104949951,0.5334377288818359,0.5318174362182617,0.5347750186920166,0.5996959209442139
145086,0.7697196006774902,0.7917394638061523,0.7823684215545654,0.7692880630493164,0.75640869140625,0.7443130016326904,0.7848429679870605,0.7794189453125,0.7918543815612793,0.7554261684417725,0.7621991634368896,0.6928677558898926
86000,0.7975175380706787,0.7158482074737549,0.719043493270874,0.7163279056549072,0.7157618999481201,0.7111434936523438,0.727149248123169,0.7204568386077881,0.7156264781951904,0.7086560726165771,0.7541038990020752,0.7098419666290283
253027,0.5403616428375244,0.5367021560668945,0.5439236164093018,0.5492653846740723,0.5356159210205078,0.538334846496582,0.540311336517334,0.5343899726867676,0.5357892513275146,0.5451259613037109,0.5342874526977539,0.5325057506561279
220075,0.7479419708251953,0.7334592342376709,0.7353308200836182,0.7337079048156738,0.7309679985046387,0.739492654800415,0.7304978370666504,0.7353849411010742,0.7337527275085449,0.7727532386779785,0.728125810623169,0.7367448806762695
296059,0.5339515209197998,0.5395495891571045,0.5312173366546631,0.5433802604675293,0.534294605255127,0.53363037109375,0.5390748977661133,0.5323693752288818,0.5456650257110596,0.5295267105102539,0.5329551696777344,0.5250613689422607
156065,0.6893913745880127,0.5364043712615967,0.5316977500915527,0.6286742687225342,0.5354650020599365,0.5447304248809814,0.5354423522949219,0.5308489799499512,0.575808048248291,0.5283200740814209,0.5404040813446045,0.5276050567626953
