image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
119082_padded,0.38304702440897626,0.7562423547108968,1.1762231190999348,1.6317696571350098,1.998255729675293,2.3529982566833496,2.712234099706014,3.050323009490967,3.4291873772939048,3.8382986386617026,4.178693930308024,4.530888398488362,4.868248621622722,5.229218085606893,5.565892299016316,5.909284353256226
12084_padded,0.37838999430338544,0.7443039417266846,1.202325979868571,1.5956710974375408,2.006577730178833,2.39705220858256,2.723034699757894,3.064887364705404,3.442763169606527,3.930229345957438,4.2920792897542315,4.675562938054402,5.049880186716716,5.395053784052531,5.788665215174357,6.141543467839559
123074_padded,0.43436233202616376,0.7854675451914469,1.2848891417185466,1.7229669094085693,2.1172450383504233,2.4631768067677817,2.8018969694773355,3.1325624783833823,3.504038174947103,3.914296865463257,4.241786559422811,4.562756697336833,4.897725423177083,5.2403552532196045,5.612656911214192,5.980207284291585
126007_padded,0.3722873528798421,0.736504077911377,1.1883963743845622,1.706589698791504,2.0569334824879966,2.432047128677368,2.780969778696696,3.1343533198038735,3.4746994972229004,3.860105117162069,4.2924574216206866,4.6219823360443115,4.967356999715169,5.282511393229167,5.603596846262614,5.944658438364665
130026_padded,0.40477832158406574,0.7435894807179769,1.1042418479919434,1.5956226984659831,1.927316665649414,2.2730250358581543,2.61457626024882,2.955423434575399,3.3178362051645913,3.661752223968506,4.0936868985493975,4.431700785954793,4.809123357137044,5.161068360010783,5.540894826253255,5.8961546421051025
134035_padded,0.3779185612996419,0.7511616547902426,1.2385139465332031,1.6833508809407551,2.035135507583618,2.389047940572103,2.7216931184132895,3.1281255086263022,3.502415100733439,3.944052537282308,4.287903547286987,4.624939997990926,4.962079842885335,5.283895254135132,5.611146291097005,5.960447629292806
14037_padded,0.3974963029225667,0.7515260378519694,1.1890397866566975,1.6237856547037761,1.9947863419850667,2.3861074447631836,2.762948910395304,3.133636951446533,3.5279641151428223,3.935121774673462,4.291676759719849,4.6373326778411865,4.996435085932414,5.33102552096049,5.680583079655965,6.043643554051717
143090_padded,0.3830277919769287,0.736738125483195,1.1658950646718342,2.295116662979126,2.6331178347269693,2.976862112681071,3.307340383529663,3.631046692530314,3.9617230892181396,4.3744025230407715,4.711673180262248,5.038379669189453,5.414275884628296,5.9897886912028,6.8715700308481855,7.429965257644653
145086_padded,0.38333479563395184,0.7399498621622721,1.1084566911061604,1.604923407236735,1.956712245941162,2.2941861947377524,2.6259729067484536,2.937361240386963,3.2792863845825195,3.653979221979777,4.076850970586141,4.405108610788981,4.729103883107503,5.0561286608378095,5.403726100921631,5.740589141845703
147091_padded,0.39602867762247723,0.7723471323649088,1.3225735823313396,1.705675443013509,2.063115437825521,2.416707436243693,2.78514035542806,3.1300418376922607,3.4525988896687827,3.886673927307129,4.233989795049031,4.557159026463826,4.9514594078063965,5.328090985616048,5.648362557093303,5.974221388498942
148026_padded,0.33855438232421875,0.6925795873006185,1.068881909052531,1.5644152164459229,1.8932629426320393,2.2383719285329184,2.5987559954325357,2.9977704683939614,3.4272474447886148,3.8478227456410727,4.219752470652263,4.536489168802897,4.889933983484904,5.217549403508504,5.564125061035156,5.923014322916667
