image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
101085_padded.png,0.03196120262145996,0.058632850646972656,0.08533716201782227,0.1119997501373291,0.1386737823486328,0.16533184051513672,0.19199538230895996,0.21864604949951172,0.24530291557312012,0.2720499038696289,0.29729151725769043,0.3204190731048584,0.34337663650512695,0.36641955375671387,0.3894181251525879,0.41246867179870605
101087_padded.png,0.032216787338256836,0.05891680717468262,0.08433175086975098,0.10739469528198242,0.1303102970123291,0.15334701538085938,0.17650771141052246,0.1997232437133789,0.22294974327087402,0.24613070487976074,0.2692439556121826,0.29215359687805176,0.31505703926086426,0.33803272247314453,0.3611607551574707,0.384702205657959
102061_padded.png,0.031754493713378906,0.05833101272583008,0.08434343338012695,0.1103215217590332,0.1362779140472412,0.16222596168518066,0.18778419494628906,0.2133347988128662,0.23889398574829102,0.2638866901397705,0.28723692893981934,0.31031227111816406,0.33381032943725586,0.3569974899291992,0.3800053596496582,0.40297460556030273
103070_padded.png,0.030974388122558594,0.05695176124572754,0.08256268501281738,0.10813069343566895,0.13371968269348145,0.15929412841796875,0.18451285362243652,0.20963573455810547,0.23480796813964844,0.25994157791137695,0.2850766181945801,0.310321569442749,0.3356649875640869,0.3594086170196533,0.3817715644836426,0.40467095375061035
105025_padded.png,0.030886411666870117,0.05687236785888672,0.08285045623779297,0.10883212089538574,0.13277149200439453,0.15533900260925293,0.17799925804138184,0.2006223201751709,0.2233724594116211,0.2461686134338379,0.2687222957611084,0.2912743091583252,0.3138895034790039,0.33663320541381836,0.35941338539123535,0.38218259811401367
106024_padded.png,0.030864477157592773,0.0568850040435791,0.08230710029602051,0.10529041290283203,0.12794065475463867,0.1507549285888672,0.17354106903076172,0.19612669944763184,0.21870708465576172,0.2413654327392578,0.2641630172729492,0.2869377136230469,0.30975818634033203,0.33254218101501465,0.35536861419677734,0.37809133529663086
108005_padded.png,0.031006813049316406,0.057057857513427734,0.08311080932617188,0.10913372039794922,0.1351635456085205,0.16120433807373047,0.18722772598266602,0.2132434844970703,0.23927640914916992,0.26403188705444336,0.28710031509399414,0.3099246025085449,0.33253908157348633,0.3551366329193115,0.3778378963470459,0.40070223808288574
108070_padded.png,0.03086686134338379,0.056894779205322266,0.08292794227600098,0.1089484691619873,0.13501501083374023,0.16104674339294434,0.18653416633605957,0.20939087867736816,0.2319943904876709,0.2547726631164551,0.2773551940917969,0.3001236915588379,0.32311058044433594,0.34595465660095215,0.36887359619140625,0.3917255401611328
108082_padded.png,0.0310208797454834,0.0570375919342041,0.08302688598632812,0.10832858085632324,0.13130998611450195,0.15393424034118652,0.17689776420593262,0.1995866298675537,0.222273588180542,0.24490737915039062,0.26770901679992676,0.2906045913696289,0.313490629196167,0.3361837863922119,0.3589301109313965,0.3817124366760254
109053_padded.png,0.03090834617614746,0.05689549446105957,0.08290910720825195,0.10888147354125977,0.1348865032196045,0.16087055206298828,0.18515753746032715,0.20807409286499023,0.23081135749816895,0.25346994400024414,0.27626609802246094,0.2991948127746582,0.3219451904296875,0.3449361324310303,0.3676464557647705,0.3903465270996094
119082_padded.png,0.031377553939819336,0.05740642547607422,0.08345890045166016,0.10948038101196289,0.1324775218963623,0.1552140712738037,0.17815184593200684,0.20089006423950195,0.22365617752075195,0.24636244773864746,0.26920580863952637,0.2921419143676758,0.3149375915527344,0.3377225399017334,0.3605020046234131,0.38327693939208984
12084_padded.png,0.03115057945251465,0.057242631912231445,0.08329629898071289,0.10936903953552246,0.13542532920837402,0.16144371032714844,0.18714356422424316,0.21033310890197754,0.2330937385559082,0.25598645210266113,0.27894091606140137,0.30169129371643066,0.32442617416381836,0.34726667404174805,0.3726837635040283,0.3956763744354248
123074_padded.png,0.03134965896606445,0.05739474296569824,0.08342123031616211,0.10947585105895996,0.13552117347717285,0.1616063117980957,0.18769550323486328,0.2137596607208252,0.2398083209991455,0.26552462577819824,0.28821277618408203,0.31079983711242676,0.33386754989624023,0.35687708854675293,0.379824161529541,0.4028143882751465
126007_padded.png,0.03158998489379883,0.05766177177429199,0.08373570442199707,0.1099848747253418,0.1358795166015625,0.15892362594604492,0.1815481185913086,0.20419788360595703,0.22694134712219238,0.24988532066345215,0.2726924419403076,0.2954280376434326,0.3187882900238037,0.3418898582458496,0.3649778366088867,0.3881347179412842
130026_padded.png,0.03134655952453613,0.05737495422363281,0.08341240882873535,0.10941815376281738,0.1354067325592041,0.16140127182006836,0.18594002723693848,0.20885825157165527,0.23155450820922852,0.2542307376861572,0.27721714973449707,0.3001983165740967,0.3229832649230957,0.34598588943481445,0.3689117431640625,0.39174628257751465
134035_padded.png,0.03091263771057129,0.05697965621948242,0.0830075740814209,0.10906720161437988,0.13509130477905273,0.16112923622131348,0.18691015243530273,0.21013188362121582,0.23294758796691895,0.25591301918029785,0.2788686752319336,0.30162549018859863,0.32438182830810547,0.34720396995544434,0.37015366554260254,0.39322853088378906
14037_padded.png,0.030994892120361328,0.056998252868652344,0.08302569389343262,0.10899901390075684,0.1349937915802002,0.16100454330444336,0.18702030181884766,0.21303749084472656,0.23924899101257324,0.2629680633544922,0.2856478691101074,0.3089883327484131,0.332017183303833,0.3549330234527588,0.37769651412963867,0.40044379234313965
143090_padded.png,0.03144264221191406,0.057500362396240234,0.08359670639038086,0.10965347290039062,0.13582277297973633,0.16193890571594238,0.18796253204345703,0.21405529975891113,0.24009919166564941,0.266143798828125,0.2921748161315918,0.31861019134521484,0.34168481826782227,0.3644106388092041,0.38718557357788086,0.41016316413879395
145086_padded.png,0.03159666061401367,0.057657718658447266,0.08371233940124512,0.10975384712219238,0.13581609725952148,0.15945196151733398,0.18215417861938477,0.20504164695739746,0.2285022735595703,0.2513742446899414,0.2745237350463867,0.2974684238433838,0.3202176094055176,0.3430366516113281,0.3657996654510498,0.3885974884033203
147091_padded.png,0.031304121017456055,0.0574343204498291,0.08357071876525879,0.10972142219543457,0.13585495948791504,0.16202425956726074,0.18810796737670898,0.2116861343383789,0.2345268726348877,0.2574150562286377,0.28081512451171875,0.30399036407470703,0.3269190788269043,0.34979915618896484,0.3728017807006836,0.3958261013031006
148026_padded.png,0.03211569786071777,0.058827877044677734,0.0854952335357666,0.11221694946289062,0.13893461227416992,0.165602445602417,0.19227218627929688,0.21895933151245117,0.24564456939697266,0.2723217010498047,0.2991154193878174,0.3239893913269043,0.3472144603729248,0.370678186416626,0.3947012424468994,0.41839122772216797
148089_padded.png,0.031094074249267578,0.0572667121887207,0.0834202766418457,0.10961198806762695,0.13585424423217773,0.16201138496398926,0.18814659118652344,0.2143113613128662,0.24086236953735352,0.26710987091064453,0.2932314872741699,0.3197479248046875,0.34264326095581055,0.36534857749938965,0.38829708099365234,0.41161346435546875
156065_padded.png,0.030926227569580078,0.057077884674072266,0.08248543739318848,0.10785722732543945,0.13317584991455078,0.1585068702697754,0.18354272842407227,0.2084672451019287,0.23348045349121094,0.2584538459777832,0.28339672088623047,0.3082737922668457,0.3334226608276367,0.356917142868042,0.37963247299194336,0.4026145935058594
157055_padded.png,0.03086113929748535,0.05687212944030762,0.08286094665527344,0.10889673233032227,0.13487911224365234,0.16086459159851074,0.18610668182373047,0.20916271209716797,0.23212051391601562,0.25482630729675293,0.2776782512664795,0.300337553024292,0.32317066192626953,0.3461954593658447,0.3691749572753906,0.39213991165161133
159008_padded.png,0.030874967575073242,0.0568699836730957,0.08284950256347656,0.1088724136352539,0.13483166694641113,0.1607983112335205,0.18676376342773438,0.2127366065979004,0.23869848251342773,0.2646784782409668,0.29064393043518066,0.31663036346435547,0.34290552139282227,0.3659794330596924,0.3886110782623291,0.41144347190856934
160068_padded.png,0.030983448028564453,0.057029008865356445,0.08307909965515137,0.10911130905151367,0.13515162467956543,0.16118121147155762,0.1872117519378662,0.21297836303710938,0.23603320121765137,0.2587249279022217,0.2815089225769043,0.30433177947998047,0.32729029655456543,0.35028672218322754,0.3732295036315918,0.3965909481048584
16077_padded.png,0.031076669692993164,0.057114601135253906,0.08316993713378906,0.10919380187988281,0.13518786430358887,0.15828776359558105,0.1810624599456787,0.20412135124206543,0.22724366188049316,0.2501051425933838,0.2729055881500244,0.295743465423584,0.3187239170074463,0.3417501449584961,0.36472249031066895,0.3876214027404785
163085_padded.png,0.03088665008544922,0.056894779205322266,0.08288025856018066,0.10885357856750488,0.13222455978393555,0.15500330924987793,0.1779019832611084,0.20085859298706055,0.2236015796661377,0.24697327613830566,0.2699925899505615,0.2928955554962158,0.3156745433807373,0.338411808013916,0.36114001274108887,0.3838992118835449
167062_padded.png,0.03095722198486328,0.05697751045227051,0.08303380012512207,0.10759592056274414,0.13022828102111816,0.15301823616027832,0.17598772048950195,0.19888591766357422,0.22197651863098145,0.2447495460510254,0.26754236221313477,0.2903017997741699,0.31305718421936035,0.335831880569458,0.3586604595184326,0.38146257400512695
167083_padded.png,0.032149314880371094,0.05890083312988281,0.08578205108642578,0.1126551628112793,0.13953900337219238,0.16607427597045898,0.19248151779174805,0.2189006805419922,0.24535799026489258,0.2691514492034912,0.2925291061401367,0.31587743759155273,0.3397531509399414,0.36336517333984375,0.38671183586120605,0.4102027416229248
170057_padded.png,0.030922412872314453,0.05696558952331543,0.08146452903747559,0.10520458221435547,0.12893915176391602,0.1526625156402588,0.17627596855163574,0.19969964027404785,0.22311115264892578,0.24650835990905762,0.269974946975708,0.29340410232543945,0.3168153762817383,0.34020400047302246,0.3638343811035156,0.38677167892456055
175032_padded.png,0.0327000617980957,0.059461355209350586,0.08629512786865234,0.11200070381164551,0.13535594940185547,0.1587975025177002,0.18240857124328613,0.20611071586608887,0.22964859008789062,0.25315332412719727,0.2766134738922119,0.3002617359161377,0.3239872455596924,0.3477456569671631,0.37149572372436523,0.39516472816467285
175043_padded.png,0.031675100326538086,0.057694435119628906,0.08372902870178223,0.10975456237792969,0.1357893943786621,0.1589670181274414,0.18178224563598633,0.20469117164611816,0.22767901420593262,0.25043797492980957,0.27320384979248047,0.2960810661315918,0.3191640377044678,0.34223103523254395,0.3652000427246094,0.3881990909576416
182053_padded.png,0.031403541564941406,0.057440996170043945,0.08350205421447754,0.10953545570373535,0.13555550575256348,0.16157865524291992,0.18761515617370605,0.2110905647277832,0.23395919799804688,0.2569088935852051,0.2798888683319092,0.3028268814086914,0.32587718963623047,0.3487703800201416,0.371654748916626,0.3945136070251465
