image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
101085,0.6811282634735107,1.0998408794403076,1.4321677684783936,1.7957751750946045,2.1466822624206543,2.4635818004608154,2.7849249839782715,3.179459571838379,3.521799325942993,3.862529039382935,4.180356979370116,4.507420301437378,4.85163950920105,5.193425416946411,5.54252552986145,5.85943078994751
101087,0.6448075771331787,1.00687575340271,1.3485782146453855,1.7273666858673096,2.1015307903289795,2.4895243644714355,2.8369081020355225,3.186797380447388,3.542752742767334,3.924113750457764,4.2347683906555185,4.546340227127075,4.898561716079712,5.313590049743652,5.642191410064697,6.059669256210327
102061,0.5535368919372559,0.922450304031372,1.2771553993225098,1.5836842060089111,1.9085676670074463,2.2260758876800537,2.580016851425171,2.8953723907470703,3.294297695159912,3.620705127716065,3.9882192611694336,4.3158788681030265,4.895915746688843,5.2610957622528085,5.573678731918335,6.004268169403076
103070,0.4100964069366455,0.8076901435852051,1.1981027126312256,1.5264837741851809,1.8763859272003172,2.2292752265930176,2.608097553253174,2.9279499053955083,3.2290663719177246,3.5495049953460693,3.872647762298584,4.211977481842041,4.540457010269165,4.895812273025513,5.251156091690064,5.57831072807312
105025,0.6603610515594482,1.0578348636627195,1.4173834323883057,1.7580633163452148,2.118147611618042,2.5243499279022217,2.9351181983947754,3.2589800357818604,3.5853350162506104,4.049302577972412,4.382502555847168,4.763677597045898,5.096510410308838,5.430489540100098,5.811199426651001,6.153938055038452
106024,0.5812044143676758,0.9618337154388428,1.3158626556396484,1.7003309726715088,2.0432446002960205,2.4238553047180176,2.7441482543945312,3.061678171157837,3.3758387565612797,3.68583607673645,4.061167478561401,4.451127290725708,4.794609308242798,5.347057819366455,5.679909944534303,6.068185329437256
108005,0.8403639793395996,1.211097240447998,1.5256428718566897,1.8802464008331297,2.235029935836792,2.5564827919006348,2.90062952041626,3.240841627120972,3.5746974945068364,3.924405813217163,4.321911096572877,4.654042959213257,5.040768623352051,5.36937141418457,5.71587061882019,6.022763013839723
108070,0.7008447647094727,1.065622091293335,1.583892583847046,2.0621473789215092,2.5295164585113525,2.9395151138305664,3.3455519676208496,3.657956838607788,4.015284776687622,4.549348831176758,4.907790660858153,5.219369888305664,5.545042991638184,5.882182121276856,6.240425109863281,6.594797849655151
108082,0.5771911144256592,0.9945063591003418,1.3404464721679688,1.683931827545166,2.0610575675964355,2.7300264835357666,3.0890653133392334,3.615448474884033,4.032686710357666,4.362021207809448,4.8031179904937735,5.1180925369262695,5.546348571777344,5.865697145462036,6.195053577423097,6.506821870803832
109053,0.5676620006561279,0.9684507846832277,1.2943193912506104,1.6425392627716064,2.0079712867736816,2.322448253631592,2.6578102111816406,3.0004096031188965,3.369462013244629,3.692470550537109,4.006496191024779,4.369702339172363,4.669847011566162,5.024806022644043,5.336436033248901,5.685419797897339
119082,0.5622353553771973,0.937169313430786,1.3347082138061523,1.72597074508667,2.1243338584899902,2.541776418685913,2.8879489898681636,3.202773094177246,3.5165724754333496,3.82423996925354,4.167376756668092,4.4885687828063965,4.842662811279297,5.159385681152344,5.473140478134155,5.825814247131348
12084,0.5240542888641357,0.9177708625793456,1.2744221687316897,1.6305534839630127,1.9720768928527832,2.323251962661743,2.6428072452545166,2.9708313941955566,3.2832601070404053,3.5989987850189213,3.9219114780426025,4.226695537567139,4.551072120666504,4.93501877784729,5.292639255523682,5.666921854019165
123074,0.7963600158691406,1.1546669006347656,1.5336849689483645,1.8742384910583496,2.187279462814331,2.5642035007476807,2.8778295516967773,3.198940753936768,3.603182315826416,3.961881160736084,4.309093952178955,4.658346891403198,4.981664180755615,5.29667854309082,5.619965076446533,5.936372756958008
126007,0.5500123500823975,0.908461093902588,1.2553324699401855,1.6170225143432615,1.9761245250701904,2.380897045135498,2.7947332859039307,3.1612873077392583,3.5836107730865483,3.927448511123657,4.2811357975006095,4.622627258300781,4.974760293960571,5.327247619628906,5.667541265487671,5.979963779449463
130026,0.5647456645965576,1.006417751312256,1.3651368618011477,1.7503232955932615,2.109307050704956,2.4773495197296143,2.80344820022583,3.108999013900757,3.419811725616455,3.732710838317871,4.047887325286865,4.3968420028686515,4.704298973083496,5.104897499084473,5.456339359283447,5.7984580993652335
