image,iter_1_total,iter_2_total,iter_3_total,iter_4_total,iter_5_total,iter_6_total,iter_7_total,iter_8_total,iter_9_total,iter_10_total,iter_11_total,iter_12_total,iter_13_total,iter_14_total,iter_15_total,iter_16_total
295087_padded,2.5645819505055747,2.9642302989959717,3.393815040588379,3.755223671595256,4.104823907216391,4.494632959365845,4.887351195017497,5.260103940963745,5.632632811864218,5.988304376602173,6.377694765726725,6.774853467941284,7.113216479619345,7.456575870513916,7.860186020533243,8.214649279912313
66053_padded,2.4500176906585693,2.8629210789998374,3.316146771113078,3.7508926391601562,4.137819210688273,4.4945151805877686,4.827063322067261,5.160576105117798,5.498380422592163,5.861414829889934,6.198594331741333,6.533683776855469,6.880362510681152,7.240034818649292,7.588027795155844,7.98031504948934
45096_padded,2.8088343143463135,3.2522780895233154,3.612703323364258,4.030704418818156,4.463076988855998,4.842829068501791,5.32182765007019,5.712671438852946,6.094526926676433,6.4627156257629395,6.842029809951782,7.218193928400675,7.587235689163208,7.961358944574991,8.393396377563477,8.741875886917114
130026_padded,2.7798829078674316,3.1186940670013428,3.479346434275309,3.9707272847493487,4.302421251932779,4.64812962214152,4.989680846532186,5.330528020858765,5.692940791447957,6.036856810251871,6.468791484832764,6.806805372238159,7.18422794342041,7.536172946294149,7.915999412536621,8.271259228388468
285079_padded,2.6059257984161377,2.988494793574015,3.380234479904175,3.8491993745168047,4.294103781382242,4.676340103149414,5.054788033167521,5.47801653544108,5.851481676101685,6.305997371673584,6.713532447814941,7.0883666674296055,7.532852331797281,7.902500867843628,8.282763957977295,8.694039185841879
229036_padded,2.3577119509379068,2.704161961873372,3.0842762788136797,3.4383864402770996,3.796726067860921,4.132494926452637,4.45064640045166,4.776271263758342,5.1164413293202715,5.442508935928345,5.7974348068237305,6.147583961486816,6.520496527353922,6.85265310605367,7.196041901906331,7.5748551686604815
62096_padded,2.5670974254608154,2.913363456726074,3.2862061659495034,3.6298502286275225,4.053414583206177,4.449708541234334,4.790088256200154,5.198399702707926,5.579163869222005,5.9739101727803545,6.2948743502298985,6.683897256851196,7.0468086401621495,7.435624678929647,7.7617879708608,8.095366557439169
86000_padded,2.481196562449137,3.006275177001953,3.4262553056081133,3.815623601277669,4.175918102264404,4.536312500635782,4.856437842051188,5.185944318771362,5.58575963973999,5.990930080413818,6.322822252909343,6.744295994440715,7.160154740015666,7.555520693461101,8.011447509129841,8.442494312922161
167062_padded,2.668243646621704,3.0637062390645347,3.534691572189331,3.9504338900248213,4.2873164017995204,4.635717153549194,4.971948862075806,5.352374235788981,5.7758223215738935,6.123357931772868,6.455247561136881,6.778537750244141,7.102266867955526,7.458847204844156,7.788055499394735,8.135352611541748
175043_padded,2.539891878763835,2.891782681147258,3.241826136906942,3.601151704788208,3.9454390207926435,4.308909336725871,4.734022617340088,5.108788728713989,5.4384693304697675,5.7861920197804775,6.117656389872233,6.509814818700155,6.850657860438028,7.260345458984375,7.619505167007446,7.969609975814819
3096_padded,2.7906730969746905,3.2641908327738443,3.757997353871663,4.2527383963267,4.692551374435425,5.173689842224121,5.604158639907837,6.032993634541829,6.543011903762817,7.049508810043335,7.516231218973795,7.969905932744345,8.410540580749512,8.77623192469279,9.13646419843038,9.477362235387167
